node_id,vendorid,deliverytype,resourcetype,dialtype,nattype,scheduleisps,regsource,customermode,province,isp,city,device_type,arch_type,isvm,qoskiller_status,sevendayavg95ratio
node_001053,20002,egress,vm,dhcp,fullcone,mobile,agent,resell,北京,移动,杭州,jarvis.B,host,true,on,0.1897
node_001054,10001,pcdn,vm,pppoe,public,telecom,agent,direct,北京,联通,北京,jarvis.A,host,true,off,0.1976
node_001055,10001,pcdn,vm,staticNetSingle,fullcone,multi,self,direct,浙江,联通,成都,jarvis.A,vm,false,on,0.7515
node_001056,30003,pcdn,box,staticNetSingle,public,mobile,agent,direct,浙江,联通,武汉,jarvis.B,host,false,on,0.773
node_001057,30003,pcdn,server,dhcp,fullcone,telecom,agent,resell,北京,移动,武汉,jarvis.C,vm,true,off,0.1656
node_001058,30003,pcdn,server,staticNetSingle,fullcone,multi,agent,resell,广东,联通,成都,jarvis.C,host,false,on,0.8371
node_001059,10001,egress,vm,staticNetSingle,symmetric,mobile,agent,direct,湖北,联通,广州,jarvis.C,vm,true,on,0.3626
node_001060,20002,idc,box,dhcp,public,telecom,agent,direct,湖北,移动,广州,jarvis.A,vm,false,off,0.8642
node_001061,10001,pcdn,server,staticNetSingle,fullcone,mobile,agent,direct,四川,联通,成都,jarvis.B,host,false,on,0.4137
node_001062,10001,pcdn,box,dhcp,symmetric,unicom,self,direct,四川,移动,广州,jarvis.B,host,true,off,0.2117
node_001063,30003,egress,box,pppoe,fullcone,telecom,self,direct,湖北,电信,广州,jarvis.C,vm,true,off,0.8316
node_001064,77882,idc,box,dhcp,fullcone,telecom,self,resell,四川,联通,杭州,jarvis.A,vm,true,on,0.8512
node_001065,10001,idc,box,dhcp,symmetric,mobile,agent,direct,湖北,移动,成都,jarvis.C,vm,true,on,0.9176
node_001066,77882,egress,vm,staticNetSingle,fullcone,mobile,agent,direct,浙江,移动,北京,jarvis.B,host,false,off,0.1738
node_001067,30003,pcdn,vm,staticNetSingle,fullcone,unicom,self,direct,广东,电信,北京,jarvis.A,vm,false,off,0.8817
node_001068,20002,pcdn,box,dhcp,public,mobile,agent,direct,湖北,电信,武汉,jarvis.B,vm,true,off,0.5223
node_001069,30003,egress,box,pppoe,symmetric,mobile,agent,resell,四川,电信,武汉,jarvis.C,host,false,off,0.5361
node_001070,77882,pcdn,vm,pppoe,fullcone,multi,self,direct,湖北,电信,成都,jarvis.C,host,false,off,0.1159
node_001071,10001,idc,server,staticNetSingle,fullcone,multi,agent,direct,北京,电信,广州,jarvis.B,host,false,on,0.2862
node_001072,10001,pcdn,server,staticNetSingle,fullcone,mobile,agent,direct,四川,移动,北京,jarvis.A,vm,true,on,0.3426
node_001073,77882,idc,box,dhcp,fullcone,telecom,agent,direct,四川,移动,广州,jarvis.C,vm,true,on,0.7506
node_001074,10001,pcdn,vm,staticNetSingle,symmetric,telecom,self,resell,湖北,移动,广州,jarvis.B,vm,false,on,0.9745
node_001075,77882,idc,box,staticNetSingle,fullcone,unicom,self,resell,北京,移动,北京,jarvis.C,vm,true,off,0.7895
node_001076,20002,idc,server,staticNetSingle,fullcone,unicom,agent,resell,湖北,移动,杭州,jarvis.A,host,false,off,0.62
node_001077,30003,idc,vm,staticNetSingle,fullcone,telecom,agent,direct,湖北,电信,杭州,jarvis.C,host,true,on,0.1557
node_001078,20002,pcdn,vm,dhcp,public,telecom,self,resell,四川,联通,北京,jarvis.A,vm,true,on,0.5448
node_001079,30003,pcdn,box,pppoe,symmetric,multi,agent,direct,四川,电信,北京,jarvis.A,vm,false,off,0.6621
node_001080,20002,idc,server,staticNetSingle,public,mobile,agent,direct,四川,电信,广州,jarvis.A,host,false,on,0.42
node_001081,10001,pcdn,box,staticNetSingle,symmetric,unicom,self,direct,浙江,移动,成都,jarvis.C,vm,false,on,0.9682
node_001082,10001,pcdn,vm,dhcp,fullcone,multi,agent,resell,浙江,移动,北京,jarvis.B,vm,false,off,0.8047
node_001083,77882,egress,server,staticNetSingle,fullcone,multi,agent,resell,广东,移动,广州,jarvis.B,vm,false,off,0.5648
node_001084,77882,egress,box,pppoe,public,unicom,agent,direct,广东,联通,杭州,jarvis.B,host,true,off,0.9429
node_001085,10001,pcdn,box,dhcp,symmetric,multi,self,direct,浙江,移动,成都,jarvis.C,host,true,on,0.3022
node_001086,30003,idc,server,pppoe,symmetric,mobile,self,direct,湖北,移动,成都,jarvis.B,host,true,off,0.5146
node_001087,77882,idc,server,dhcp,public,mobile,agent,direct,湖北,电信,广州,jarvis.C,vm,true,on,0.8647
node_001088,10001,pcdn,server,dhcp,public,mobile,self,direct,湖北,移动,北京,jarvis.C,vm,false,on,0.4927
node_001089,10001,idc,vm,pppoe,symmetric,unicom,self,direct,浙江,电信,成都,jarvis.B,host,true,off,0.7344
node_001090,10001,idc,box,pppoe,fullcone,telecom,agent,direct,北京,联通,武汉,jarvis.A,vm,true,off,0.8345
node_001091,20002,pcdn,vm,staticNetSingle,fullcone,unicom,self,resell,四川,电信,广州,jarvis.A,vm,true,off,0.5698
node_001092,77882,idc,vm,staticNetSingle,public,telecom,self,resell,广东,联通,成都,jarvis.C,vm,false,off,0.4669
node_001093,77882,egress,box,staticNetSingle,public,telecom,self,direct,广东,移动,北京,jarvis.B,host,false,on,0.173
node_001094,30003,idc,vm,dhcp,symmetric,unicom,agent,direct,北京,电信,成都,jarvis.C,host,true,on,0.2194
node_001095,10001,pcdn,server,pppoe,public,mobile,self,direct,北京,电信,杭州,jarvis.A,host,true,off,0.3262
node_001096,20002,idc,vm,dhcp,public,mobile,self,direct,湖北,移动,武汉,jarvis.B,vm,true,off,0.2326
node_001097,77882,pcdn,vm,dhcp,symmetric,unicom,self,resell,湖北,联通,广州,jarvis.C,host,false,off,0.9814
node_001098,20002,pcdn,box,dhcp,public,mobile,self,resell,广东,联通,北京,jarvis.B,host,true,off,0.5698
node_001099,10001,egress,vm,staticNetSingle,fullcone,unicom,agent,direct,湖北,移动,杭州,jarvis.A,vm,false,on,0.8586
node_001100,10001,pcdn,vm,staticNetSingle,symmetric,unicom,self,direct,湖北,联通,成都,jarvis.B,host,true,off,0.9468
node_001101,20002,egress,box,staticNetSingle,fullcone,telecom,agent,resell,北京,电信,武汉,jarvis.A,host,true,off,0.9801
node_001102,77882,idc,box,staticNetSingle,fullcone,mobile,agent,resell,广东,移动,成都,jarvis.B,host,false,on,0.1742
node_001103,20002,idc,box,staticNetSingle,symmetric,mobile,self,direct,浙江,移动,武汉,jarvis.C,vm,true,off,0.1382
node_001104,77882,idc,box,pppoe,fullcone,mobile,agent,resell,北京,电信,北京,jarvis.C,vm,false,off,0.1068
node_001105,10001,egress,server,staticNetSingle,symmetric,unicom,agent,resell,广东,移动,广州,jarvis.C,host,false,off,0.3403
node_001106,10001,egress,server,pppoe,fullcone,mobile,self,resell,湖北,电信,成都,jarvis.A,vm,true,on,0.9105
node_001107,20002,idc,box,dhcp,public,unicom,self,direct,湖北,移动,杭州,jarvis.C,host,false,on,0.3596
node_001108,77882,pcdn,vm,dhcp,symmetric,unicom,agent,resell,浙江,移动,武汉,jarvis.A,host,true,on,0.4798
node_001109,77882,egress,box,dhcp,public,unicom,self,resell,广东,移动,广州,jarvis.C,host,false,on,0.9241
node_001110,10001,pcdn,vm,pppoe,symmetric,unicom,self,direct,湖北,联通,广州,jarvis.A,vm,false,off,0.6156
node_001111,77882,idc,box,pppoe,fullcone,mobile,self,resell,湖北,联通,武汉,jarvis.B,vm,false,on,0.2068
node_001112,30003,idc,box,staticNetSingle,fullcone,unicom,self,resell,湖北,移动,北京,jarvis.A,host,false,off,0.891
node_001113,10001,pcdn,vm,dhcp,public,mobile,agent,direct,北京,移动,广州,jarvis.B,vm,false,on,0.4022
node_001114,77882,pcdn,box,staticNetSingle,symmetric,multi,agent,direct,北京,联通,杭州,jarvis.C,vm,false,off,0.8553
node_001115,20002,idc,vm,staticNetSingle,fullcone,telecom,agent,resell,广东,电信,成都,jarvis.C,host,false,off,0.1196
node_001116,20002,idc,vm,pppoe,public,mobile,self,direct,北京,联通,武汉,jarvis.A,host,false,off,0.913
node_001117,30003,pcdn,server,dhcp,public,unicom,agent,direct,广东,电信,成都,jarvis.B,vm,true,on,0.6822
node_001118,30003,egress,box,staticNetSingle,fullcone,mobile,agent,direct,北京,电信,杭州,jarvis.C,vm,true,off,0.3086
node_001119,77882,pcdn,vm,dhcp,symmetric,unicom,self,resell,北京,联通,杭州,jarvis.C,host,true,on,0.3791
node_001120,10001,idc,server,pppoe,fullcone,telecom,agent,direct,湖北,电信,成都,jarvis.A,host,false,off,0.275
node_001121,30003,egress,box,dhcp,symmetric,mobile,self,resell,湖北,移动,成都,jarvis.B,vm,false,off,0.7876
node_001122,20002,pcdn,box,dhcp,fullcone,unicom,agent,resell,四川,联通,武汉,jarvis.A,host,false,off,0.9698
node_001123,77882,idc,vm,dhcp,symmetric,unicom,self,resell,四川,电信,北京,jarvis.B,host,false,on,0.9448
node_001124,77882,idc,vm,pppoe,symmetric,telecom,agent,resell,广东,电信,武汉,jarvis.B,host,true,on,0.703
node_001125,30003,idc,vm,dhcp,public,mobile,self,direct,四川,联通,北京,jarvis.B,host,true,on,0.98
node_001126,10001,egress,box,staticNetSingle,public,multi,self,resell,浙江,电信,北京,jarvis.A,vm,true,off,0.8806
node_001127,77882,pcdn,server,staticNetSingle,fullcone,mobile,agent,resell,浙江,移动,北京,jarvis.B,host,false,off,0.188
node_001128,30003,idc,vm,pppoe,fullcone,mobile,agent,direct,广东,移动,广州,jarvis.C,host,false,off,0.8302
node_001129,77882,idc,server,staticNetSingle,public,unicom,agent,direct,四川,移动,杭州,jarvis.B,host,true,off,0.3712
node_001130,20002,egress,box,dhcp,public,multi,self,direct,湖北,联通,广州,jarvis.B,host,false,off,0.5437
node_001131,20002,egress,server,dhcp,fullcone,multi,agent,direct,北京,移动,成都,jarvis.C,vm,false,on,0.8679
node_001132,20002,idc,vm,staticNetSingle,fullcone,multi,self,resell,浙江,电信,广州,jarvis.B,vm,false,on,0.4134
node_001133,10001,pcdn,box,staticNetSingle,public,multi,agent,resell,北京,联通,成都,jarvis.C,host,false,off,0.3149
node_001134,10001,pcdn,box,staticNetSingle,symmetric,mobile,agent,direct,四川,移动,杭州,jarvis.A,host,true,on,0.5524
node_001135,20002,idc,box,pppoe,fullcone,telecom,self,resell,湖北,移动,北京,jarvis.C,host,false,on,0.7667
node_001136,30003,pcdn,vm,dhcp,fullcone,telecom,agent,resell,北京,电信,北京,jarvis.C,vm,true,on,0.7564
node_001137,77882,egress,vm,dhcp,public,mobile,self,direct,湖北,移动,杭州,jarvis.C,host,false,off,0.4425
node_001138,10001,egress,box,dhcp,public,unicom,agent,direct,四川,电信,武汉,jarvis.C,vm,true,off,0.9799
node_001139,30003,idc,vm,staticNetSingle,symmetric,telecom,agent,resell,浙江,联通,杭州,jarvis.A,host,true,off,0.568
node_001140,77882,egress,box,pppoe,fullcone,unicom,agent,direct,浙江,移动,广州,jarvis.A,vm,true,off,0.2073
node_001141,20002,idc,server,staticNetSingle,fullcone,multi,agent,resell,四川,电信,武汉,jarvis.A,host,false,off,0.6847
node_001142,10001,idc,box,dhcp,fullcone,mobile,agent,resell,广东,移动,杭州,jarvis.C,host,false,on,0.3441
node_001143,77882,idc,server,dhcp,symmetric,telecom,self,resell,广东,移动,广州,jarvis.A,host,false,on,0.3691
node_001144,30003,egress,server,staticNetSingle,symmetric,telecom,self,resell,广东,联通,杭州,jarvis.C,vm,false,off,0.5797
node_001145,10001,pcdn,server,staticNetSingle,public,unicom,agent,direct,湖北,联通,北京,jarvis.B,host,false,off,0.4769
node_001146,77882,idc,server,pppoe,public,multi,self,direct,广东,电信,北京,jarvis.C,vm,false,off,0.4746
node_001147,10001,idc,box,dhcp,fullcone,mobile,agent,direct,浙江,电信,武汉,jarvis.A,host,true,on,0.5657
node_001148,77882,egress,server,pppoe,symmetric,unicom,self,direct,四川,移动,北京,jarvis.A,vm,true,on,0.9978
node_001149,77882,egress,server,staticNetSingle,fullcone,unicom,agent,direct,浙江,电信,武汉,jarvis.B,vm,true,on,0.4306
node_001150,10001,egress,server,pppoe,fullcone,unicom,agent,direct,广东,联通,广州,jarvis.C,vm,false,off,0.4572
node_001151,30003,egress,vm,dhcp,fullcone,mobile,agent,resell,广东,联通,武汉,jarvis.C,vm,false,off,0.504
node_001152,20002,egress,vm,staticNetSingle,fullcone,multi,self,direct,北京,移动,广州,jarvis.B,host,false,on,0.1635
node_001153,20002,egress,server,staticNetSingle,symmetric,multi,agent,resell,浙江,联通,北京,jarvis.C,vm,false,on,0.9586
node_001154,10001,egress,server,pppoe,public,mobile,self,resell,广东,电信,北京,jarvis.A,host,false,off,0.7115
node_001155,77882,egress,box,staticNetSingle,symmetric,unicom,self,resell,四川,移动,武汉,jarvis.B,host,false,on,0.6558
node_001156,30003,egress,box,dhcp,public,mobile,self,direct,北京,联通,广州,jarvis.A,host,true,off,0.4721
node_001157,30003,idc,server,dhcp,fullcone,mobile,self,direct,湖北,联通,广州,jarvis.A,vm,true,off,0.338
node_001158,20002,egress,server,dhcp,fullcone,multi,self,resell,北京,移动,北京,jarvis.C,vm,true,on,0.6544
node_001159,77882,egress,vm,staticNetSingle,public,mobile,agent,resell,湖北,电信,北京,jarvis.C,vm,true,on,0.1224
node_001160,30003,egress,vm,dhcp,fullcone,multi,agent,direct,湖北,移动,广州,jarvis.B,host,false,off,0.3965
node_001161,77882,egress,vm,pppoe,symmetric,mobile,self,resell,北京,联通,成都,jarvis.A,host,true,on,0.8713
node_001162,20002,egress,vm,dhcp,public,unicom,self,resell,浙江,移动,北京,jarvis.A,host,true,on,0.7652
node_001163,20002,egress,vm,pppoe,public,multi,self,direct,北京,移动,武汉,jarvis.B,vm,false,off,0.4117
node_001164,20002,idc,box,pppoe,fullcone,multi,self,resell,湖北,联通,武汉,jarvis.C,host,true,on,0.26
node_001165,30003,idc,vm,pppoe,public,telecom,agent,resell,四川,移动,武汉,jarvis.A,vm,true,off,0.5245
node_001166,20002,pcdn,vm,pppoe,symmetric,mobile,agent,resell,浙江,电信,武汉,jarvis.C,host,false,on,0.6177
node_001167,77882,egress,box,pppoe,fullcone,telecom,agent,resell,北京,电信,广州,jarvis.B,vm,true,on,0.2743
node_001168,20002,egress,vm,dhcp,symmetric,multi,agent,direct,浙江,联通,杭州,jarvis.A,host,false,off,0.3053
node_001169,30003,egress,server,pppoe,symmetric,telecom,self,direct,四川,联通,北京,jarvis.B,host,false,off,0.1412
node_001170,20002,idc,vm,pppoe,symmetric,mobile,agent,direct,浙江,电信,杭州,jarvis.A,host,false,off,0.8582
node_001171,20002,pcdn,box,pppoe,symmetric,mobile,self,direct,北京,联通,武汉,jarvis.B,host,false,off,0.4543
node_001172,30003,pcdn,server,staticNetSingle,symmetric,telecom,self,direct,四川,移动,武汉,jarvis.B,vm,false,off,0.2832
node_001173,30003,egress,box,staticNetSingle,fullcone,unicom,self,resell,北京,移动,广州,jarvis.C,vm,true,on,0.6978
node_001174,30003,pcdn,vm,pppoe,symmetric,multi,agent,direct,四川,电信,北京,jarvis.C,host,false,on,0.5909
node_001175,20002,idc,box,pppoe,public,unicom,agent,resell,湖北,电信,成都,jarvis.B,host,true,on,0.8047
node_001176,30003,egress,box,staticNetSingle,public,multi,agent,direct,浙江,电信,北京,jarvis.A,vm,false,off,0.7061
node_001177,20002,idc,box,staticNetSingle,symmetric,unicom,agent,resell,湖北,电信,广州,jarvis.A,host,false,on,0.4944
node_001178,10001,egress,box,dhcp,fullcone,telecom,self,direct,浙江,联通,成都,jarvis.B,host,true,off,0.7003
node_001179,77882,egress,server,pppoe,public,unicom,self,direct,湖北,联通,杭州,jarvis.B,host,false,off,0.5618
node_001180,77882,idc,vm,staticNetSingle,public,mobile,self,direct,北京,电信,成都,jarvis.C,vm,true,on,0.6484
node_001181,30003,egress,vm,pppoe,symmetric,unicom,self,direct,北京,联通,广州,jarvis.B,vm,true,off,0.6785
node_001182,20002,pcdn,vm,pppoe,public,telecom,agent,resell,广东,移动,成都,jarvis.A,vm,true,on,0.2952
node_001183,20002,egress,box,staticNetSingle,fullcone,telecom,agent,direct,浙江,电信,杭州,jarvis.A,vm,true,on,0.2196
node_001184,20002,egress,vm,pppoe,fullcone,unicom,self,direct,广东,联通,武汉,jarvis.B,vm,false,off,0.9477
node_001185,10001,pcdn,box,dhcp,fullcone,mobile,self,resell,北京,移动,武汉,jarvis.B,host,true,on,0.8695
node_001186,20002,idc,vm,pppoe,symmetric,multi,agent,resell,广东,电信,广州,jarvis.A,host,true,on,0.8521
node_001187,20002,pcdn,vm,dhcp,symmetric,multi,agent,resell,浙江,电信,北京,jarvis.B,vm,true,on,0.5681
node_001188,77882,egress,server,pppoe,fullcone,telecom,self,direct,浙江,移动,杭州,jarvis.B,host,false,on,0.8395
node_001189,30003,pcdn,server,staticNetSingle,fullcone,unicom,self,direct,湖北,移动,北京,jarvis.C,host,true,off,0.2255
node_001190,30003,idc,box,staticNetSingle,symmetric,mobile,self,direct,四川,电信,广州,jarvis.A,host,true,off,0.9527
node_001191,20002,idc,box,pppoe,public,telecom,self,resell,北京,移动,成都,jarvis.A,vm,false,off,0.3265
node_001192,30003,idc,server,pppoe,symmetric,telecom,agent,direct,广东,联通,成都,jarvis.B,vm,false,on,0.9776
node_001193,30003,pcdn,server,staticNetSingle,symmetric,multi,self,resell,浙江,联通,北京,jarvis.C,vm,true,on,0.6672
node_001194,77882,pcdn,vm,staticNetSingle,fullcone,unicom,agent,direct,浙江,移动,广州,jarvis.C,host,true,on,0.6408
node_001195,20002,pcdn,box,staticNetSingle,public,telecom,agent,direct,湖北,联通,杭州,jarvis.B,host,false,off,0.6721
node_001196,20002,idc,server,pppoe,fullcone,mobile,self,resell,四川,移动,杭州,jarvis.B,vm,false,off,0.1523
node_001197,77882,idc,vm,staticNetSingle,symmetric,multi,agent,direct,广东,电信,杭州,jarvis.B,host,true,on,0.8416
node_001198,10001,idc,box,staticNetSingle,fullcone,telecom,self,direct,北京,电信,武汉,jarvis.C,vm,true,off,0.1898
node_001199,77882,egress,vm,staticNetSingle,symmetric,unicom,agent,resell,广东,移动,成都,jarvis.B,vm,false,off,0.7293
node_001200,20002,egress,box,pppoe,fullcone,multi,self,resell,湖北,移动,武汉,jarvis.B,vm,false,on,0.2397
node_001201,77882,pcdn,vm,pppoe,fullcone,telecom,agent,resell,北京,移动,武汉,jarvis.B,vm,true,off,0.9364
node_001202,77882,pcdn,server,dhcp,public,unicom,agent,direct,四川,电信,杭州,jarvis.C,host,false,on,0.2973
node_001203,10001,pcdn,server,pppoe,public,telecom,self,resell,广东,联通,广州,jarvis.B,host,true,off,0.9704
node_001204,77882,pcdn,server,pppoe,fullcone,mobile,agent,direct,广东,移动,广州,jarvis.C,vm,false,on,0.9375
node_001205,20002,egress,server,staticNetSingle,fullcone,mobile,self,resell,湖北,联通,杭州,jarvis.A,vm,false,on,0.8354
node_001206,10001,idc,vm,staticNetSingle,fullcone,mobile,self,direct,浙江,电信,武汉,jarvis.C,host,false,on,0.324
node_001207,20002,egress,server,pppoe,fullcone,telecom,agent,direct,四川,联通,北京,jarvis.A,host,true,off,0.4347
node_001208,20002,pcdn,server,staticNetSingle,public,multi,agent,resell,四川,移动,杭州,jarvis.B,host,false,off,0.891
node_001209,30003,egress,server,staticNetSingle,fullcone,telecom,agent,direct,广东,电信,武汉,jarvis.B,vm,true,off,0.4366
node_001210,77882,idc,server,dhcp,symmetric,multi,self,direct,北京,移动,成都,jarvis.C,vm,false,on,0.2366
node_001211,20002,egress,box,dhcp,symmetric,telecom,agent,direct,广东,电信,广州,jarvis.A,host,false,on,0.772
node_001212,77882,egress,server,dhcp,symmetric,unicom,self,direct,湖北,电信,成都,jarvis.A,vm,true,off,0.7018
node_001213,77882,idc,vm,pppoe,public,telecom,agent,resell,北京,联通,北京,jarvis.C,vm,false,off,0.8499
node_001214,10001,pcdn,box,staticNetSingle,public,multi,agent,resell,广东,移动,成都,jarvis.B,host,true,on,0.9537
node_001215,20002,pcdn,box,pppoe,symmetric,unicom,agent,direct,广东,联通,武汉,jarvis.B,host,false,off,0.4156
node_001216,20002,egress,vm,dhcp,public,unicom,self,resell,浙江,联通,武汉,jarvis.A,vm,false,on,0.3947
node_001217,30003,pcdn,server,dhcp,symmetric,mobile,self,direct,湖北,移动,广州,jarvis.B,vm,true,off,0.3348
node_001218,30003,egress,box,staticNetSingle,public,mobile,self,direct,浙江,移动,北京,jarvis.A,host,true,on,0.5142
node_001219,77882,pcdn,server,dhcp,public,unicom,agent,resell,湖北,移动,广州,jarvis.A,host,false,on,0.3492
node_001220,30003,idc,server,pppoe,fullcone,unicom,agent,direct,四川,联通,北京,jarvis.C,host,true,off,0.3509
node_001221,77882,idc,server,staticNetSingle,public,mobile,self,resell,四川,移动,广州,jarvis.B,host,true,off,0.815
node_001222,10001,pcdn,server,staticNetSingle,public,mobile,self,resell,四川,联通,成都,jarvis.B,host,false,off,0.9627
node_001223,20002,egress,box,dhcp,public,unicom,agent,direct,湖北,移动,成都,jarvis.B,host,true,off,0.2115
node_001224,30003,egress,box,pppoe,fullcone,multi,self,resell,广东,联通,成都,jarvis.C,host,false,off,0.483
node_001225,30003,pcdn,vm,dhcp,public,unicom,self,direct,湖北,联通,武汉,jarvis.C,host,true,off,0.3158
node_001226,77882,pcdn,box,staticNetSingle,fullcone,unicom,agent,resell,广东,联通,广州,jarvis.C,host,true,off,0.1697
node_001227,30003,idc,server,pppoe,public,multi,agent,direct,湖北,联通,杭州,jarvis.A,host,false,off,0.7134
node_001228,77882,pcdn,box,staticNetSingle,symmetric,multi,agent,resell,四川,电信,武汉,jarvis.A,vm,false,off,0.8924
node_001229,30003,pcdn,server,pppoe,symmetric,multi,agent,resell,浙江,移动,成都,jarvis.C,vm,true,on,0.3693
node_001230,30003,egress,box,pppoe,symmetric,multi,agent,direct,四川,电信,武汉,jarvis.A,host,false,off,0.6783
node_001231,10001,pcdn,box,staticNetSingle,symmetric,unicom,agent,resell,广东,电信,广州,jarvis.B,host,true,off,0.785
node_001232,10001,idc,box,dhcp,fullcone,telecom,self,resell,湖北,联通,成都,jarvis.C,host,true,on,0.7543
node_001233,20002,idc,vm,staticNetSingle,public,mobile,agent,direct,湖北,联通,杭州,jarvis.C,host,false,off,0.5127
node_001234,77882,idc,box,dhcp,symmetric,multi,self,direct,浙江,移动,北京,jarvis.B,host,true,off,0.3813
node_001235,10001,pcdn,vm,pppoe,fullcone,unicom,agent,resell,四川,移动,武汉,jarvis.C,vm,true,on,0.9759
node_001236,10001,idc,box,staticNetSingle,symmetric,mobile,agent,resell,浙江,联通,广州,jarvis.A,host,true,off,0.9417
node_001237,10001,idc,server,pppoe,fullcone,unicom,self,resell,四川,移动,杭州,jarvis.B,host,false,on,0.1792
node_001238,30003,egress,server,staticNetSingle,fullcone,mobile,self,direct,广东,电信,北京,jarvis.B,host,true,on,0.5859
node_001239,77882,idc,vm,dhcp,fullcone,telecom,self,direct,广东,电信,杭州,jarvis.A,vm,true,off,0.1767
node_001240,20002,egress,vm,dhcp,public,mobile,self,resell,广东,联通,北京,jarvis.A,host,false,off,0.6996
node_001241,10001,idc,box,staticNetSingle,fullcone,multi,self,direct,浙江,电信,成都,jarvis.B,host,true,off,0.7052
node_001242,20002,idc,vm,pppoe,symmetric,multi,agent,resell,湖北,联通,北京,jarvis.B,host,false,off,0.1963
node_001243,20002,egress,server,dhcp,symmetric,multi,self,resell,北京,联通,武汉,jarvis.B,vm,false,on,0.8047
node_001244,77882,pcdn,box,pppoe,symmetric,unicom,self,direct,四川,联通,武汉,jarvis.C,host,true,on,0.4982
node_001245,10001,idc,server,staticNetSingle,symmetric,telecom,agent,resell,浙江,移动,武汉,jarvis.B,host,false,off,0.1378
node_001246,20002,idc,box,dhcp,fullcone,mobile,self,direct,浙江,移动,武汉,jarvis.A,vm,false,on,0.5431
node_001247,77882,idc,server,pppoe,public,multi,self,direct,北京,移动,武汉,jarvis.A,host,false,on,0.9138
node_001248,30003,egress,server,staticNetSingle,symmetric,multi,agent,resell,四川,电信,北京,jarvis.B,vm,true,on,0.9001
node_001249,30003,egress,vm,staticNetSingle,symmetric,mobile,self,resell,四川,联通,杭州,jarvis.A,host,true,off,0.9551
node_001250,10001,idc,box,staticNetSingle,symmetric,multi,agent,resell,广东,移动,广州,jarvis.B,vm,true,on,0.2006
node_001251,10001,idc,vm,pppoe,public,unicom,agent,direct,广东,移动,杭州,jarvis.C,host,false,on,0.5467
node_001252,20002,egress,server,staticNetSingle,fullcone,unicom,agent,direct,广东,移动,成都,jarvis.C,host,true,off,0.9082
node_001253,10001,idc,vm,staticNetSingle,fullcone,telecom,agent,resell,广东,联通,杭州,jarvis.B,vm,true,on,0.1092
node_001254,10001,idc,box,staticNetSingle,public,multi,self,resell,北京,联通,杭州,jarvis.B,host,false,off,0.9926
node_001255,30003,pcdn,vm,dhcp,symmetric,mobile,self,resell,广东,移动,武汉,jarvis.C,vm,true,on,0.5199
node_001256,10001,egress,vm,pppoe,fullcone,telecom,agent,direct,四川,电信,杭州,jarvis.C,host,true,on,0.3142
node_001257,77882,idc,server,staticNetSingle,public,unicom,agent,resell,北京,联通,广州,jarvis.C,vm,false,off,0.1935
node_001258,20002,idc,vm,pppoe,symmetric,multi,agent,direct,湖北,电信,北京,jarvis.C,vm,false,on,0.9002
node_001259,10001,idc,vm,staticNetSingle,public,unicom,self,resell,四川,移动,成都,jarvis.B,vm,false,off,0.746
node_001260,10001,egress,box,dhcp,symmetric,telecom,self,direct,湖北,电信,北京,jarvis.B,vm,false,off,0.8671
node_001261,77882,pcdn,box,pppoe,symmetric,multi,self,resell,北京,电信,杭州,jarvis.C,host,false,off,0.3411
node_001262,10001,egress,server,pppoe,fullcone,multi,self,resell,四川,移动,北京,jarvis.B,host,true,off,0.3412
node_001263,77882,egress,vm,staticNetSingle,fullcone,telecom,agent,resell,浙江,联通,广州,jarvis.B,vm,true,on,0.2742
node_001264,30003,egress,server,dhcp,fullcone,telecom,agent,direct,广东,联通,武汉,jarvis.A,host,false,on,0.6923
node_001265,30003,pcdn,vm,staticNetSingle,fullcone,telecom,agent,resell,广东,联通,北京,jarvis.C,host,false,on,0.5922
node_001266,10001,idc,server,dhcp,symmetric,unicom,self,resell,浙江,移动,北京,jarvis.C,vm,false,on,0.6414
node_001267,30003,egress,box,staticNetSingle,symmetric,telecom,self,resell,浙江,联通,武汉,jarvis.C,vm,false,off,0.5242
node_001268,30003,pcdn,box,pppoe,symmetric,unicom,agent,resell,广东,电信,广州,jarvis.C,host,true,on,0.8854
node_001269,77882,egress,vm,staticNetSingle,symmetric,unicom,self,direct,浙江,联通,成都,jarvis.B,host,false,off,0.2314
node_001270,30003,pcdn,server,dhcp,fullcone,unicom,agent,direct,四川,联通,北京,jarvis.B,vm,true,on,0.3844
node_001271,77882,egress,server,dhcp,fullcone,unicom,agent,direct,北京,移动,北京,jarvis.A,vm,false,on,0.3292
node_001272,77882,egress,box,pppoe,public,telecom,agent,direct,广东,联通,成都,jarvis.A,host,true,off,0.2316
node_001273,30003,pcdn,vm,pppoe,symmetric,mobile,agent,resell,浙江,联通,杭州,jarvis.C,vm,true,on,0.873
node_001274,10001,pcdn,box,pppoe,public,telecom,agent,direct,浙江,联通,成都,jarvis.A,vm,false,off,0.4324
node_001275,30003,egress,box,dhcp,symmetric,multi,agent,direct,广东,联通,成都,jarvis.C,vm,true,off,0.3308
node_001276,30003,idc,server,staticNetSingle,symmetric,mobile,agent,direct,广东,联通,杭州,jarvis.C,host,true,on,0.1164
node_001277,20002,pcdn,vm,dhcp,fullcone,mobile,self,direct,北京,联通,杭州,jarvis.B,host,true,off,0.5689
