node_id,business,online_time,cum_cost_7d,cum_revenue_7d
node_001096,kuaishou,1295269,1011.11,1297.89
node_001096,douyin,1295269,987.57,1512.22
node_001096,tencent_video,1295269,857.98,1475.55
node_001096,iqiyi,1295269,785.9,1372.63
node_001096,bilibili,1295269,947.5,1153.4
node_001096,netease,1295269,731.53,1022.58
node_001096,default,1295269,604.89,799.95
node_001097,kuaishou,855846,828.96,1068.31
node_001097,douyin,855846,785.02,1387.63
node_001097,tencent_video,855846,649.18,1382.78
node_001097,iqiyi,855846,617.73,1298.7
node_001097,bilibili,855846,759.86,1115.0
node_001097,netease,855846,577.58,929.53
node_001097,default,855846,490.2,651.96
node_001098,kuaishou,1383646,696.39,934.6
node_001098,douyin,1383646,688.86,975.13
node_001098,tencent_video,1383646,574.69,1370.24
node_001098,iqiyi,1383646,524.6,1240.43
node_001098,bilibili,1383646,653.49,931.96
node_001098,netease,1383646,506.97,773.73
node_001098,default,1383646,430.74,534.39
node_001099,kuaishou,1714365,1126.41,1288.25
node_001099,douyin,1714365,948.74,1487.36
node_001099,tencent_video,1714365,847.44,1688.22
node_001099,iqiyi,1714365,872.0,1574.85
node_001099,bilibili,1714365,908.17,1389.26
node_001099,netease,1714365,734.89,1000.06
node_001099,default,1714365,629.68,784.21
node_001100,kuaishou,995883,884.79,1115.69
node_001100,douyin,995883,728.03,1236.88
node_001100,tencent_video,995883,758.57,1437.41
node_001100,iqiyi,995883,581.33,1307.75
node_001100,bilibili,995883,676.25,1094.13
node_001100,netease,995883,568.09,1092.33
node_001100,default,995883,515.26,668.25
node_001101,kuaishou,2188171,1188.45,1388.75
node_001101,douyin,2188171,1133.15,1641.69
node_001101,tencent_video,2188171,894.6,1985.01
node_001101,iqiyi,2188171,906.48,1854.78
node_001101,bilibili,2188171,998.31,1447.45
node_001101,netease,2188171,799.94,1179.13
node_001101,default,2188171,654.31,833.45
node_001102,kuaishou,570950,1105.44,1176.57
node_001102,douyin,570950,927.96,1260.53
node_001102,tencent_video,570950,911.64,1817.14
node_001102,iqiyi,570950,712.23,1688.67
node_001102,bilibili,570950,897.76,1193.86
node_001102,netease,570950,643.11,1051.01
node_001102,default,570950,624.05,722.33
node_001103,kuaishou,2432884,1051.18,1185.06
node_001103,douyin,2432884,908.25,1333.47
node_001103,tencent_video,2432884,851.9,1530.09
node_001103,iqiyi,2432884,786.14,1231.89
node_001103,bilibili,2432884,933.5,1075.82
node_001103,netease,2432884,673.26,941.22
node_001103,default,2432884,573.04,772.5
node_001104,kuaishou,2019652,1193.81,1182.51
node_001104,douyin,2019652,1067.15,1341.8
node_001104,tencent_video,2019652,857.96,1711.25
node_001104,iqiyi,2019652,735.5,1569.05
node_001104,bilibili,2019652,897.77,1026.87
node_001104,netease,2019652,646.34,950.79
node_001104,default,2019652,583.97,729.07
node_001105,kuaishou,1390474,882.43,996.05
node_001105,douyin,1390474,846.71,1170.18
node_001105,tencent_video,1390474,755.96,1448.37
node_001105,iqiyi,1390474,769.01,1336.47
node_001105,bilibili,1390474,816.32,969.35
node_001105,netease,1390474,604.8,853.08
node_001105,default,1390474,474.11,575.38
node_001106,kuaishou,1882344,1194.3,1391.8
node_001106,douyin,1882344,1257.88,1531.17
node_001106,tencent_video,1882344,934.91,1676.91
node_001106,iqiyi,1882344,811.84,1522.32
node_001106,bilibili,1882344,945.49,1315.52
node_001106,netease,1882344,684.76,1169.05
node_001106,default,1882344,686.73,851.65
node_001107,kuaishou,287917,1125.01,1310.75
node_001107,douyin,287917,1040.03,1600.99
node_001107,tencent_video,287917,945.07,1676.34
node_001107,iqiyi,287917,828.61,1537.08
node_001107,bilibili,287917,983.14,1294.53
node_001107,netease,287917,683.44,1132.83
node_001107,default,287917,615.03,789.75
node_001108,kuaishou,2376070,698.01,853.22
node_001108,douyin,2376070,713.25,910.27
node_001108,tencent_video,2376070,587.87,1121.93
node_001108,iqiyi,2376070,573.35,958.52
node_001108,bilibili,2376070,708.05,922.84
node_001108,netease,2376070,419.77,700.8
node_001108,default,2376070,421.54,502.95
node_001109,kuaishou,841493,1044.01,1418.26
node_001109,douyin,841493,1004.25,1466.68
node_001109,tencent_video,841493,1025.03,1978.33
node_001109,iqiyi,841493,780.15,1847.44
node_001109,bilibili,841493,979.16,1482.45
node_001109,netease,841493,734.33,1151.22
node_001109,default,841493,665.98,836.2
node_001110,kuaishou,611849,727.77,1078.13
node_001110,douyin,611849,665.91,1067.75
node_001110,tencent_video,611849,644.69,1229.59
node_001110,iqiyi,611849,567.0,1101.98
node_001110,bilibili,611849,667.46,1061.83
node_001110,netease,611849,500.86,783.11
node_001110,default,611849,427.3,591.06
node_001111,kuaishou,785914,1084.3,1244.56
node_001111,douyin,785914,1011.89,1390.72
node_001111,tencent_video,785914,900.69,1647.96
node_001111,iqiyi,785914,827.0,1357.63
node_001111,bilibili,785914,936.14,1282.95
node_001111,netease,785914,731.76,1090.11
node_001111,default,785914,628.39,711.09
node_001112,kuaishou,2265764,1481.91,1861.14
node_001112,douyin,2265764,1393.4,2112.21
node_001112,tencent_video,2265764,1158.2,2200.17
node_001112,iqiyi,2265764,1022.69,1915.89
node_001112,bilibili,2265764,1120.4,1743.29
node_001112,netease,2265764,929.06,1516.13
node_001112,default,2265764,789.25,1133.91
node_001113,kuaishou,1019034,701.28,842.66
node_001113,douyin,1019034,652.05,976.69
node_001113,tencent_video,1019034,583.04,1255.11
node_001113,iqiyi,1019034,508.11,1173.98
node_001113,bilibili,1019034,546.32,867.46
node_001113,netease,1019034,450.23,651.51
node_001113,default,1019034,383.9,507.4
node_001114,kuaishou,828683,781.61,1166.44
node_001114,douyin,828683,743.26,1395.21
node_001114,tencent_video,828683,641.47,1765.85
node_001114,iqiyi,828683,597.91,1503.41
node_001114,bilibili,828683,708.91,1098.18
node_001114,netease,828683,564.54,899.62
node_001114,default,828683,498.9,646.41
node_001115,kuaishou,968339,1131.4,1207.14
node_001115,douyin,968339,1121.99,1373.19
node_001115,tencent_video,968339,830.76,1760.9
node_001115,iqiyi,968339,816.22,1564.57
node_001115,bilibili,968339,824.45,1121.25
node_001115,netease,968339,655.37,946.88
node_001115,default,968339,530.84,760.24
node_001116,kuaishou,546958,1259.19,1750.83
node_001116,douyin,546958,1195.62,2182.09
node_001116,tencent_video,546958,1219.38,3013.32
node_001116,iqiyi,546958,962.96,2547.27
node_001116,bilibili,546958,1185.83,2145.29
node_001116,netease,546958,996.64,1726.33
node_001116,default,546958,848.37,1144.46
node_001117,kuaishou,616079,942.95,1062.25
node_001117,douyin,616079,870.44,1171.99
node_001117,tencent_video,616079,646.63,1593.6
node_001117,iqiyi,616079,547.2,1288.82
node_001117,bilibili,616079,733.73,944.74
node_001117,netease,616079,514.1,875.42
node_001117,default,616079,452.47,633.46
node_001118,kuaishou,1154504,1018.83,980.3
node_001118,douyin,1154504,953.98,1191.06
node_001118,tencent_video,1154504,806.69,1463.25
node_001118,iqiyi,1154504,702.18,1326.91
node_001118,bilibili,1154504,774.87,891.0
node_001118,netease,1154504,621.1,852.67
node_001118,default,1154504,527.2,555.54
node_001119,kuaishou,1375806,689.97,805.44
node_001119,douyin,1375806,658.27,1000.12
node_001119,tencent_video,1375806,587.19,1199.88
node_001119,iqiyi,1375806,479.69,1106.04
node_001119,bilibili,1375806,627.4,878.13
node_001119,netease,1375806,470.13,693.53
node_001119,default,1375806,383.62,500.41
node_001120,kuaishou,2590696,1185.36,1269.34
node_001120,douyin,2590696,1132.72,1486.34
node_001120,tencent_video,2590696,938.2,1630.51
node_001120,iqiyi,2590696,844.17,1398.57
node_001120,bilibili,2590696,973.38,1302.62
node_001120,netease,2590696,677.46,1129.51
node_001120,default,2590696,640.06,750.71
node_001121,kuaishou,2469521,1120.11,1396.49
node_001121,douyin,2469521,913.93,1493.21
node_001121,tencent_video,2469521,979.31,1512.49
node_001121,iqiyi,2469521,798.2,1386.99
node_001121,bilibili,2469521,985.9,1366.64
node_001121,netease,2469521,719.42,1098.11
node_001121,default,2469521,570.75,828.95
node_001122,kuaishou,916135,848.93,1216.22
node_001122,douyin,916135,748.8,1279.3
node_001122,tencent_video,916135,681.4,1453.17
node_001122,iqiyi,916135,686.46,1303.78
node_001122,bilibili,916135,666.93,1191.11
node_001122,netease,916135,557.6,1005.61
node_001122,default,916135,495.2,662.43
node_001123,kuaishou,2400869,1565.38,1835.47
node_001123,douyin,2400869,1556.41,2095.22
node_001123,tencent_video,2400869,1229.99,2451.04
node_001123,iqiyi,2400869,1125.74,2201.47
node_001123,bilibili,2400869,1270.37,1760.77
node_001123,netease,2400869,971.08,1624.6
node_001123,default,2400869,809.16,1217.85
node_001124,kuaishou,2407748,1416.03,1526.39
node_001124,douyin,2407748,1388.45,1873.77
node_001124,tencent_video,2407748,1080.32,2685.89
node_001124,iqiyi,2407748,976.56,2388.82
node_001124,bilibili,2407748,1131.39,1767.42
node_001124,netease,2407748,841.28,1438.0
node_001124,default,2407748,721.53,968.52
node_001125,kuaishou,961588,1566.57,1936.1
node_001125,douyin,961588,1288.1,2275.97
node_001125,tencent_video,961588,1177.8,2204.84
node_001125,iqiyi,961588,1116.75,2100.29
node_001125,bilibili,961588,1159.77,1882.9
node_001125,netease,961588,943.51,1643.17
node_001125,default,961588,835.39,1238.55
node_001126,kuaishou,777275,1167.56,1383.82
node_001126,douyin,777275,1181.82,1549.9
node_001126,tencent_video,777275,924.86,1797.58
node_001126,iqiyi,777275,872.69,1552.97
node_001126,bilibili,777275,977.9,1504.6
node_001126,netease,777275,722.66,1055.72
node_001126,default,777275,636.7,813.06
node_001127,kuaishou,948582,597.38,727.52
node_001127,douyin,948582,656.66,924.48
node_001127,tencent_video,948582,549.35,829.95
node_001127,iqiyi,948582,504.09,779.12
node_001127,bilibili,948582,587.86,705.09
node_001127,netease,948582,430.36,601.89
node_001127,default,948582,360.91,452.57
node_001128,kuaishou,2437795,1288.53,1824.87
node_001128,douyin,2437795,1240.93,2110.76
node_001128,tencent_video,2437795,1152.73,2806.88
node_001128,iqiyi,2437795,997.99,2284.72
node_001128,bilibili,2437795,1197.97,1792.24
node_001128,netease,2437795,917.12,1473.24
node_001128,default,2437795,817.9,1014.78
node_001129,kuaishou,1963456,1211.74,1468.02
node_001129,douyin,1963456,1088.33,1525.49
node_001129,tencent_video,1963456,908.62,1798.25
node_001129,iqiyi,1963456,914.3,1443.99
node_001129,bilibili,1963456,1060.34,1251.18
node_001129,netease,1963456,773.58,1170.36
node_001129,default,1963456,657.16,831.75
node_001130,kuaishou,2533671,1053.48,1178.93
node_001130,douyin,2533671,898.06,1351.08
node_001130,tencent_video,2533671,867.07,1367.45
node_001130,iqiyi,2533671,733.68,1173.04
node_001130,bilibili,2533671,849.17,1216.0
node_001130,netease,2533671,686.3,965.99
node_001130,default,2533671,493.06,655.1
node_001131,kuaishou,1178460,1075.04,1191.46
node_001131,douyin,1178460,1099.51,1478.89
node_001131,tencent_video,1178460,959.02,1945.65
node_001131,iqiyi,1178460,849.47,1768.25
node_001131,bilibili,1178460,1011.81,1328.47
node_001131,netease,1178460,710.13,1156.06
node_001131,default,1178460,630.12,727.97
node_001132,kuaishou,1656068,1320.25,1367.48
node_001132,douyin,1656068,1219.83,1610.06
node_001132,tencent_video,1656068,950.29,1860.3
node_001132,iqiyi,1656068,886.33,1607.42
node_001132,bilibili,1656068,1030.37,1490.31
node_001132,netease,1656068,822.65,1191.42
node_001132,default,1656068,703.44,797.94
node_001133,kuaishou,2362178,655.5,770.26
node_001133,douyin,2362178,646.76,960.01
node_001133,tencent_video,2362178,542.13,1241.12
node_001133,iqiyi,2362178,493.89,1038.24
node_001133,bilibili,2362178,581.9,825.78
node_001133,netease,2362178,424.63,697.12
node_001133,default,2362178,437.47,484.42
node_001134,kuaishou,1429642,714.61,942.18
node_001134,douyin,1429642,675.9,1079.74
node_001134,tencent_video,1429642,581.08,1132.43
node_001134,iqiyi,1429642,582.91,993.87
node_001134,bilibili,1429642,558.19,921.3
node_001134,netease,1429642,549.15,822.54
node_001134,default,1429642,416.28,555.57
node_001135,kuaishou,2568133,1377.41,1787.05
node_001135,douyin,2568133,1262.16,2070.78
node_001135,tencent_video,2568133,1117.29,2146.89
node_001135,iqiyi,2568133,985.02,1869.97
node_001135,bilibili,2568133,1138.75,1582.47
node_001135,netease,2568133,831.59,1466.94
node_001135,default,2568133,687.88,939.21
node_001136,kuaishou,1901051,932.16,1013.88
node_001136,douyin,1901051,814.1,1204.95
node_001136,tencent_video,1901051,620.3,1587.34
node_001136,iqiyi,1901051,579.05,1406.38
node_001136,bilibili,1901051,711.48,1007.63
node_001136,netease,1901051,474.91,871.79
node_001136,default,1901051,429.51,625.52
node_001137,kuaishou,758058,953.94,1120.07
node_001137,douyin,758058,907.23,1113.47
node_001137,tencent_video,758058,815.03,1360.56
node_001137,iqiyi,758058,704.7,1268.29
node_001137,bilibili,758058,892.6,1110.09
node_001137,netease,758058,608.29,848.92
node_001137,default,758058,567.76,680.55
node_001138,kuaishou,229177,1271.93,1498.87
node_001138,douyin,229177,1115.01,1663.13
node_001138,tencent_video,229177,972.04,1848.25
node_001138,iqiyi,229177,922.28,1495.01
node_001138,bilibili,229177,1027.32,1319.93
node_001138,netease,229177,710.3,1169.4
node_001138,default,229177,681.16,921.31
node_001139,kuaishou,2310775,1211.6,1551.86
node_001139,douyin,2310775,1106.99,1693.45
node_001139,tencent_video,2310775,1071.5,2001.87
node_001139,iqiyi,2310775,1011.22,1749.05
node_001139,bilibili,2310775,1056.07,1512.3
node_001139,netease,2310775,823.71,1363.7
node_001139,default,2310775,710.24,867.86
node_001140,kuaishou,1145489,853.57,957.91
node_001140,douyin,1145489,823.5,984.23
node_001140,tencent_video,1145489,699.73,1009.2
node_001140,iqiyi,1145489,639.17,1027.31
node_001140,bilibili,1145489,799.91,825.82
node_001140,netease,1145489,534.33,776.35
node_001140,default,1145489,454.43,548.78
node_001141,kuaishou,2514923,1582.57,1601.95
node_001141,douyin,2514923,1328.6,1844.1
node_001141,tencent_video,2514923,1157.4,1884.02
node_001141,iqiyi,2514923,1028.62,1798.29
node_001141,bilibili,2514923,1123.54,1637.85
node_001141,netease,2514923,869.4,1364.61
node_001141,default,2514923,791.5,1054.67
node_001142,kuaishou,1071979,1145.84,1376.58
node_001142,douyin,1071979,971.67,1516.21
node_001142,tencent_video,1071979,888.64,2011.33
node_001142,iqiyi,1071979,900.63,1846.93
node_001142,bilibili,1071979,914.0,1341.11
node_001142,netease,1071979,758.87,1198.74
node_001142,default,1071979,634.99,765.34
node_001143,kuaishou,1133580,1169.68,1403.94
node_001143,douyin,1133580,982.38,1676.47
node_001143,tencent_video,1133580,983.5,2178.5
node_001143,iqiyi,1133580,854.46,1817.66
node_001143,bilibili,1133580,985.96,1539.69
node_001143,netease,1133580,737.55,1105.18
node_001143,default,1133580,650.97,807.21
node_001144,kuaishou,1191928,1032.98,1073.81
node_001144,douyin,1191928,830.42,1390.19
node_001144,tencent_video,1191928,834.2,1812.24
node_001144,iqiyi,1191928,711.29,1619.17
node_001144,bilibili,1191928,895.83,1150.81
node_001144,netease,1191928,667.25,996.71
node_001144,default,1191928,553.1,678.25
node_001145,kuaishou,719989,748.57,891.06
node_001145,douyin,719989,584.62,1079.84
node_001145,tencent_video,719989,567.9,1046.68
node_001145,iqiyi,719989,505.49,1097.56
node_001145,bilibili,719989,637.93,841.3
node_001145,netease,719989,459.31,754.37
node_001145,default,719989,427.4,539.95
node_001146,kuaishou,1530325,1415.84,1523.6
node_001146,douyin,1530325,1327.39,1759.03
node_001146,tencent_video,1530325,979.25,2028.42
node_001146,iqiyi,1530325,899.17,1983.15
node_001146,bilibili,1530325,1041.99,1254.77
node_001146,netease,1530325,818.75,1198.31
node_001146,default,1530325,716.64,961.65
node_001147,kuaishou,598367,1475.08,1590.24
node_001147,douyin,598367,1361.58,1712.68
node_001147,tencent_video,598367,1030.55,1998.17
node_001147,iqiyi,598367,983.35,1944.27
node_001147,bilibili,598367,1099.55,1507.59
node_001147,netease,598367,771.94,1265.3
node_001147,default,598367,690.59,799.78
node_001148,kuaishou,326279,1122.91,1459.53
node_001148,douyin,326279,1053.72,1658.6
node_001148,tencent_video,326279,992.17,1799.5
node_001148,iqiyi,326279,891.41,1505.13
node_001148,bilibili,326279,945.68,1462.64
node_001148,netease,326279,793.62,1245.77
node_001148,default,326279,675.93,843.24
node_001149,kuaishou,1708342,1089.79,1105.96
node_001149,douyin,1708342,985.51,1271.31
node_001149,tencent_video,1708342,761.32,1182.69
node_001149,iqiyi,1708342,721.95,1161.39
node_001149,bilibili,1708342,797.1,1032.56
node_001149,netease,1708342,634.88,859.57
node_001149,default,1708342,554.67,670.11
node_001150,kuaishou,1091384,898.16,1145.18
node_001150,douyin,1091384,850.99,1299.56
node_001150,tencent_video,1091384,758.63,1546.8
node_001150,iqiyi,1091384,754.66,1370.43
node_001150,bilibili,1091384,760.89,1016.02
node_001150,netease,1091384,655.99,945.64
node_001150,default,1091384,529.43,622.74
node_001151,kuaishou,1553793,929.39,1074.72
node_001151,douyin,1553793,917.88,1252.06
node_001151,tencent_video,1553793,813.79,1664.04
node_001151,iqiyi,1553793,721.21,1463.3
node_001151,bilibili,1553793,884.67,1049.13
node_001151,netease,1553793,636.27,880.29
node_001151,default,1553793,567.25,655.12
node_001152,kuaishou,923563,832.28,849.97
node_001152,douyin,923563,780.24,1006.75
node_001152,tencent_video,923563,701.18,1324.62
node_001152,iqiyi,923563,619.88,1084.05
node_001152,bilibili,923563,733.34,800.5
node_001152,netease,923563,535.25,764.48
node_001152,default,923563,513.45,588.62
node_001153,kuaishou,577087,1169.72,1371.2
node_001153,douyin,577087,1071.78,1688.03
node_001153,tencent_video,577087,902.63,1869.96
node_001153,iqiyi,577087,894.34,1485.7
node_001153,bilibili,577087,1040.06,1459.7
node_001153,netease,577087,789.63,1286.22
node_001153,default,577087,662.38,855.56
node_001154,kuaishou,1450204,1225.12,1134.35
node_001154,douyin,1450204,1129.69,1370.84
node_001154,tencent_video,1450204,794.97,1893.46
node_001154,iqiyi,1450204,778.36,1751.11
node_001154,bilibili,1450204,919.34,1287.84
node_001154,netease,1450204,711.8,1107.44
node_001154,default,1450204,580.46,751.14
node_001155,kuaishou,2127476,1049.34,1321.37
node_001155,douyin,2127476,978.71,1409.82
node_001155,tencent_video,2127476,830.02,1533.81
node_001155,iqiyi,2127476,790.94,1323.34
node_001155,bilibili,2127476,859.21,1130.4
node_001155,netease,2127476,686.19,946.73
node_001155,default,2127476,580.87,633.95
node_001156,kuaishou,408855,942.58,1111.23
node_001156,douyin,408855,897.26,1229.55
node_001156,tencent_video,408855,834.41,1603.84
node_001156,iqiyi,408855,712.72,1357.91
node_001156,bilibili,408855,819.39,1198.3
node_001156,netease,408855,604.37,939.47
node_001156,default,408855,541.17,577.12
node_001157,kuaishou,89835,1010.1,1410.21
node_001157,douyin,89835,1087.0,1672.66
node_001157,tencent_video,89835,1036.71,1758.22
node_001157,iqiyi,89835,863.31,1570.92
node_001157,bilibili,89835,938.41,1240.99
node_001157,netease,89835,730.32,1224.58
node_001157,default,89835,633.0,831.44
node_001158,kuaishou,1395914,1036.81,1101.45
node_001158,douyin,1395914,930.69,1495.2
node_001158,tencent_video,1395914,814.59,1796.7
node_001158,iqiyi,1395914,712.49,1491.23
node_001158,bilibili,1395914,854.68,1128.14
node_001158,netease,1395914,658.52,1110.41
node_001158,default,1395914,593.51,749.47
node_001159,kuaishou,287771,927.96,828.39
node_001159,douyin,287771,833.03,954.33
node_001159,tencent_video,287771,678.65,1072.25
node_001159,iqiyi,287771,640.39,934.69
node_001159,bilibili,287771,753.0,825.61
node_001159,netease,287771,510.7,712.15
node_001159,default,287771,486.41,532.43
node_001160,kuaishou,824801,961.38,962.79
node_001160,douyin,824801,816.29,1126.39
node_001160,tencent_video,824801,782.93,1265.82
node_001160,iqiyi,824801,693.48,1117.21
node_001160,bilibili,824801,739.74,1077.34
node_001160,netease,824801,559.45,845.03
node_001160,default,824801,501.51,591.79
node_001161,kuaishou,2130292,1132.93,1279.65
node_001161,douyin,2130292,949.24,1552.04
node_001161,tencent_video,2130292,947.63,2007.45
node_001161,iqiyi,2130292,781.74,1766.51
node_001161,bilibili,2130292,929.78,1385.68
node_001161,netease,2130292,774.58,1201.12
node_001161,default,2130292,642.54,852.34
node_001162,kuaishou,1118175,1158.56,1373.63
node_001162,douyin,1118175,977.65,1538.19
node_001162,tencent_video,1118175,882.52,1683.22
node_001162,iqiyi,1118175,780.03,1513.67
node_001162,bilibili,1118175,907.7,1252.89
node_001162,netease,1118175,691.38,1094.21
node_001162,default,1118175,607.38,783.66
node_001163,kuaishou,1637848,893.4,1010.25
node_001163,douyin,1637848,808.47,1066.45
node_001163,tencent_video,1637848,811.28,1417.26
node_001163,iqiyi,1637848,726.83,1525.34
node_001163,bilibili,1637848,778.8,1061.91
node_001163,netease,1637848,605.09,922.08
node_001163,default,1637848,507.96,620.91
node_001164,kuaishou,2288144,1091.3,1446.9
node_001164,douyin,2288144,1030.89,1461.66
node_001164,tencent_video,2288144,931.24,1621.85
node_001164,iqiyi,2288144,815.4,1429.62
node_001164,bilibili,2288144,928.6,1297.67
node_001164,netease,2288144,704.92,987.92
node_001164,default,2288144,668.88,748.62
node_001165,kuaishou,2335681,1259.95,1470.56
node_001165,douyin,2335681,1048.73,1752.92
node_001165,tencent_video,2335681,992.93,1758.15
node_001165,iqiyi,2335681,846.08,1702.43
node_001165,bilibili,2335681,1025.53,1560.88
node_001165,netease,2335681,813.76,1361.5
node_001165,default,2335681,677.45,923.86
node_001166,kuaishou,1987928,860.25,934.87
node_001166,douyin,1987928,733.17,1040.82
node_001166,tencent_video,1987928,637.99,1257.53
node_001166,iqiyi,1987928,553.57,1124.09
node_001166,bilibili,1987928,628.33,944.74
node_001166,netease,1987928,494.9,881.66
node_001166,default,1987928,442.71,526.15
node_001167,kuaishou,1250769,1024.63,905.64
node_001167,douyin,1250769,979.96,1117.66
node_001167,tencent_video,1250769,775.63,1350.84
node_001167,iqiyi,1250769,668.06,1199.19
node_001167,bilibili,1250769,773.63,1021.28
node_001167,netease,1250769,540.7,753.05
node_001167,default,1250769,533.78,570.22
node_001168,kuaishou,1043505,899.14,992.34
node_001168,douyin,1043505,851.79,1169.01
node_001168,tencent_video,1043505,729.81,1109.81
node_001168,iqiyi,1043505,679.24,980.89
node_001168,bilibili,1043505,821.65,935.9
node_001168,netease,1043505,608.89,798.68
node_001168,default,1043505,503.68,559.55
node_001169,kuaishou,2106206,811.07,886.67
node_001169,douyin,2106206,753.09,1021.78
node_001169,tencent_video,2106206,671.09,1036.39
node_001169,iqiyi,2106206,629.83,926.07
node_001169,bilibili,2106206,771.92,866.11
node_001169,netease,2106206,510.5,712.23
node_001169,default,2106206,455.66,545.7
node_001170,kuaishou,39263,1630.19,1963.74
node_001170,douyin,39263,1526.23,2261.47
node_001170,tencent_video,39263,1152.54,2167.49
node_001170,iqiyi,39263,983.62,2142.89
node_001170,bilibili,39263,1088.69,1959.49
node_001170,netease,39263,878.6,1697.99
node_001170,default,39263,797.47,1132.93
node_001171,kuaishou,2171060,722.73,836.11
node_001171,douyin,2171060,642.67,1077.41
node_001171,tencent_video,2171060,547.22,1439.8
node_001171,iqiyi,2171060,512.26,1167.03
node_001171,bilibili,2171060,658.04,944.66
node_001171,netease,2171060,482.3,718.19
node_001171,default,2171060,396.18,510.1
node_001172,kuaishou,1995291,655.15,843.58
node_001172,douyin,1995291,577.06,940.77
node_001172,tencent_video,1995291,453.05,939.4
node_001172,iqiyi,1995291,446.06,914.45
node_001172,bilibili,1995291,600.65,742.44
node_001172,netease,1995291,444.71,705.48
node_001172,default,1995291,409.61,460.23
node_001173,kuaishou,2227536,1029.8,1292.07
node_001173,douyin,2227536,946.28,1471.34
node_001173,tencent_video,2227536,794.02,1713.46
node_001173,iqiyi,2227536,748.42,1601.4
node_001173,bilibili,2227536,921.6,1269.73
node_001173,netease,2227536,775.8,1007.34
node_001173,default,2227536,594.82,712.09
node_001174,kuaishou,503387,741.19,988.2
node_001174,douyin,503387,743.27,1122.42
node_001174,tencent_video,503387,645.29,1252.8
node_001174,iqiyi,503387,584.54,1046.91
node_001174,bilibili,503387,640.49,945.56
node_001174,netease,503387,469.69,798.18
node_001174,default,503387,428.94,547.01
node_001175,kuaishou,703002,1457.1,1735.98
node_001175,douyin,703002,1493.74,1940.98
node_001175,tencent_video,703002,1126.3,2256.22
node_001175,iqiyi,703002,968.18,2050.04
node_001175,bilibili,703002,1201.76,1751.88
node_001175,netease,703002,1003.55,1584.45
node_001175,default,703002,719.11,1043.82
node_001176,kuaishou,1955535,1220.99,1211.13
node_001176,douyin,1955535,1069.06,1526.79
node_001176,tencent_video,1955535,849.46,1676.83
node_001176,iqiyi,1955535,789.36,1348.81
node_001176,bilibili,1955535,826.62,1367.04
node_001176,netease,1955535,692.55,931.34
node_001176,default,1955535,636.1,739.75
node_001177,kuaishou,378772,1566.12,1495.31
node_001177,douyin,378772,1291.71,1612.84
node_001177,tencent_video,378772,1095.5,1802.08
node_001177,iqiyi,378772,910.04,1664.21
node_001177,bilibili,378772,1052.12,1462.5
node_001177,netease,378772,807.84,1382.37
node_001177,default,378772,778.09,889.12
node_001178,kuaishou,544388,979.52,1346.76
node_001178,douyin,544388,993.44,1449.36
node_001178,tencent_video,544388,930.42,1579.78
node_001178,iqiyi,544388,838.73,1372.13
node_001178,bilibili,544388,948.22,1264.63
node_001178,netease,544388,680.03,1036.61
node_001178,default,544388,592.99,749.13
node_001179,kuaishou,2149565,935.24,1146.48
node_001179,douyin,2149565,869.54,1177.39
node_001179,tencent_video,2149565,912.1,1409.48
node_001179,iqiyi,2149565,791.18,1221.8
node_001179,bilibili,2149565,933.85,1075.1
node_001179,netease,2149565,661.59,916.71
node_001179,default,2149565,648.46,675.94
node_001180,kuaishou,1602401,1431.45,1482.14
node_001180,douyin,1602401,1266.62,1782.59
node_001180,tencent_video,1602401,1012.68,2346.58
node_001180,iqiyi,1602401,952.3,2182.97
node_001180,bilibili,1602401,1125.49,1573.91
node_001180,netease,1602401,889.6,1425.63
node_001180,default,1602401,800.18,1021.63
node_001181,kuaishou,1638963,1021.79,1165.87
node_001181,douyin,1638963,841.73,1351.9
node_001181,tencent_video,1638963,865.66,1925.87
node_001181,iqiyi,1638963,802.11,1585.04
node_001181,bilibili,1638963,869.37,1206.86
node_001181,netease,1638963,652.27,925.66
node_001181,default,1638963,553.63,780.91
node_001182,kuaishou,1452303,725.23,773.42
node_001182,douyin,1452303,690.92,816.13
node_001182,tencent_video,1452303,529.41,1195.95
node_001182,iqiyi,1452303,509.37,1032.56
node_001182,bilibili,1452303,564.05,876.34
node_001182,netease,1452303,428.7,636.8
node_001182,default,1452303,418.19,493.75
node_001183,kuaishou,565767,1016.84,873.59
node_001183,douyin,565767,941.92,1087.67
node_001183,tencent_video,565767,681.85,1174.0
node_001183,iqiyi,565767,674.07,1010.39
node_001183,bilibili,565767,715.11,923.07
node_001183,netease,565767,583.91,745.42
node_001183,default,565767,472.14,563.28
node_001184,kuaishou,824963,1179.35,1229.46
node_001184,douyin,824963,1031.41,1667.48
node_001184,tencent_video,824963,809.6,2171.38
node_001184,iqiyi,824963,885.74,1764.06
node_001184,bilibili,824963,933.31,1335.32
node_001184,netease,824963,653.79,1166.81
node_001184,default,824963,667.53,786.24
node_001185,kuaishou,506981,843.68,1191.73
node_001185,douyin,506981,730.03,1237.81
node_001185,tencent_video,506981,661.93,1709.08
node_001185,iqiyi,506981,611.37,1400.89
node_001185,bilibili,506981,783.25,1199.01
node_001185,netease,506981,541.89,870.7
node_001185,default,506981,526.99,675.25
node_001186,kuaishou,330180,1701.97,1870.85
